,Unnamed: 0,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,sp,state_chan_alt,R2,area,sign,experimenter,onBF,SU,animal,task,R2_diff,MIbeh_only,sig_state,sig_any,sig_ubeh,sig_upup,sig_obeh
395,,ley046f-62-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.01328469755659202,95.0,0.39446139780016976,0.024533545020188,0.005585180444215978,-0.20687356584866148,0.0,active,0.15559979435446378,IC,TBD,DS,TBD,True,ley,TIN,-0.0021112858154495873,0.013258182614122144,False,True,False,False,False
151,,ley046f-62-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,2.6514942469876377e-05,95.0,0.3971285436353239,0.024743184689276908,0.022403412795930017,0.004232443478535989,0.0,active,0.15771108016991336,IC,TBD,DS,TBD,True,ley,TIN,-0.0021112858154495873,0.013258182614122144,False,True,False,False,False
394,,ley046f-62-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,95.0,0.39446139780016976,0.024533545020188,2.239377453841505,1.0706473119088498,0.0,baseline,0.15559979435446378,IC,TBD,DS,TBD,True,ley,TIN,-0.0021112858154495873,0.013258182614122144,False,True,False,False,False
150,,ley046f-62-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.3971285436353239,0.024743184689276908,2.2258890788408796,0.9971942217090148,0.0,baseline,0.15771108016991336,IC,TBD,DS,TBD,True,ley,TIN,-0.0021112858154495873,0.013258182614122144,False,True,False,False,False
415,,ley046g-04-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.011844054634364021,85.0,0.8504106600823641,0.013865153897718004,0.020762990259659785,-0.04449575053818386,0.0,active,0.7231982907817223,IC,TBD,DS,TBD,False,ley,TIN,0.0001656391268525237,0.013675306523489068,False,True,False,False,False
155,,ley046g-04-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.001831251889125047,85.0,0.8503132667757629,0.013601644096307828,0.0002105365979952679,0.0045942391221962045,0.0,active,0.7230326516548697,IC,TBD,DS,TBD,False,ley,TIN,0.0001656391268525237,0.013675306523489068,False,True,False,False,False
414,,ley046g-04-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.8504106600823641,0.013865153897718004,1.6979199601000703,1.0161506509082516,0.0,baseline,0.7231982907817223,IC,TBD,DS,TBD,False,ley,TIN,0.0001656391268525237,0.013675306523489068,False,True,False,False,False
154,,ley046g-04-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.8503132667757629,0.013601644096307828,1.7052346661895974,0.996880149265932,0.0,baseline,0.7230326516548697,IC,TBD,DS,TBD,False,ley,TIN,0.0001656391268525237,0.013675306523489068,False,True,False,False,False
409,,ley046g-11-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.03638342571492998,95.0,0.4903900428807727,0.01837849306442226,-0.23058261893117496,-0.1814023427575336,0.0,active,0.24048239415660608,IC,TBD,DS,TBD,True,ley,TIN,0.010561882561396368,-0.03625284003229818,False,True,False,False,False
161,,ley046g-11-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0001305856826317977,95.0,0.4795002727790775,0.022512564123994,-0.020908373175596275,0.01377615638852752,0.0,active,0.2299205115952097,IC,TBD,DS,TBD,True,ley,TIN,0.010561882561396368,-0.03625284003229818,False,True,False,False,False
408,,ley046g-11-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,95.0,0.4903900428807727,0.01837849306442226,2.9235918883466443,1.0646869461821429,0.0,baseline,0.24048239415660608,IC,TBD,DS,TBD,True,ley,TIN,0.010561882561396368,-0.03625284003229818,False,True,False,False,False
160,,ley046g-11-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.4795002727790775,0.022512564123994,2.8548601166961527,0.9903011701406609,0.0,baseline,0.2299205115952097,IC,TBD,DS,TBD,True,ley,TIN,0.010561882561396368,-0.03625284003229818,False,True,False,False,False
421,,ley046g-12-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.03858178285254758,85.0,0.4331520869161409,0.01920938766054417,-0.1331381643250371,0.35397285494416963,0.0,active,0.18762073039980806,IC,TBD,DS,TBD,False,ley,TIN,0.010326641160769617,-0.03679068410565542,False,True,False,False,False
167,,ley046g-12-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0017910987468921671,85.0,0.42106304663201977,0.02184086927154949,0.0035709380728033134,-0.04396594646917247,0.0,active,0.17729408923903844,IC,TBD,DS,TBD,False,ley,TIN,0.010326641160769617,-0.03679068410565542,False,True,False,False,False
420,,ley046g-12-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.4331520869161409,0.01920938766054417,1.1077086668833054,0.8727166389839291,0.0,baseline,0.18762073039980806,IC,TBD,DS,TBD,False,ley,TIN,0.010326641160769617,-0.03679068410565542,False,True,False,False,False
166,,ley046g-12-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.42106304663201977,0.02184086927154949,1.0570407765993242,1.029816667606196,0.0,baseline,0.17729408923903844,IC,TBD,DS,TBD,False,ley,TIN,0.010326641160769617,-0.03679068410565542,False,True,False,False,False
425,,ley046g-23-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.040732423610130124,95.0,0.7547364321181667,0.02504223309854604,-0.2648125617487278,-0.08809480797383393,0.0,active,0.56962708196646,IC,TBD,DS,TBD,True,ley,TIN,0.006326778183615933,-0.04074416908678001,False,True,False,False,False
171,,ley046g-23-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,1.1745476649887253e-05,95.0,0.7505333462164383,0.027125768396846814,0.009460752285928164,0.008915042683725598,0.0,active,0.563300303782844,IC,TBD,DS,TBD,True,ley,TIN,0.006326778183615933,-0.04074416908678001,False,True,False,False,False
424,,ley046g-23-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,95.0,0.7547364321181667,0.02504223309854604,3.3087112793803977,1.0316797590244016,0.0,baseline,0.56962708196646,IC,TBD,DS,TBD,True,ley,TIN,0.006326778183615933,-0.04074416908678001,False,True,False,False,False
170,,ley046g-23-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.7505333462164383,0.027125768396846814,3.207180616788051,0.993982335632976,0.0,baseline,0.563300303782844,IC,TBD,DS,TBD,True,ley,TIN,0.006326778183615933,-0.04074416908678001,False,True,False,False,False
431,,ley046g-30-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.01729764203434275,95.0,0.3803016064401871,0.012924478875487054,-0.18875370162774646,-0.3550517073197025,0.0,active,0.144629311860987,IC,TBD,DS,TBD,True,ley,TIN,0.00482636681402504,-0.016145855718948283,False,True,False,False,False
177,,ley046g-30-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0011517863153944654,95.0,0.3739023201946759,0.010354255743583236,-0.012843431026892295,0.025809036994498182,0.0,active,0.13980294504696195,IC,TBD,DS,TBD,True,ley,TIN,0.00482636681402504,-0.016145855718948283,False,True,False,False,False
430,,ley046g-30-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,95.0,0.3803016064401871,0.012924478875487054,3.999714757076229,1.126109166481412,0.0,baseline,0.144629311860987,IC,TBD,DS,TBD,True,ley,TIN,0.00482636681402504,-0.016145855718948283,False,True,False,False,False
176,,ley046g-30-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.3739023201946759,0.010354255743583236,3.94158824523682,0.9826722068876595,0.0,baseline,0.13980294504696195,IC,TBD,DS,TBD,True,ley,TIN,0.00482636681402504,-0.016145855718948283,False,True,False,False,False
429,,ley046g-31-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.02445805639723373,95.0,0.5008477773888047,0.02306583366440367,0.042007047115714055,-0.20536742338686376,0.0,active,0.2508484961153057,IC,TBD,DS,TBD,True,ley,TIN,0.0011017084971090552,0.022610234332261815,False,True,False,False,False
183,,ley046g-31-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0018478220649719172,95.0,0.4997467234691956,0.021490093623378642,9.160396148637142e-07,0.01252410675035088,0.0,active,0.24974678761819663,IC,TBD,DS,TBD,True,ley,TIN,0.0011017084971090552,0.022610234332261815,False,True,False,False,False
428,,ley046g-31-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,95.0,0.5008477773888047,0.02306583366440367,0.7110156651944024,1.0738001395131842,0.0,baseline,0.2508484961153057,IC,TBD,DS,TBD,True,ley,TIN,0.0011017084971090552,0.022610234332261815,False,True,False,False,False
182,,ley046g-31-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.4997467234691956,0.021490093623378642,0.7259815144027227,0.9914381904447748,0.0,baseline,0.24974678761819663,IC,TBD,DS,TBD,True,ley,TIN,0.0011017084971090552,0.022610234332261815,False,True,False,False,False
435,,ley046g-31-2,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.010916435346147595,80.6915,0.28717608402445416,0.022982759187041842,0.06223208713320659,-0.07369295915149594,0.0,active,0.08247010323562036,IC,TBD,DS,TBD,False,ley,TIN,-0.0010744533048421684,0.011050948670418287,False,True,False,False,False
179,,ley046g-31-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.00013451332427069068,80.6915,0.2890407523870337,0.022582488687485427,-0.007465678102025977,0.0086452583520694,0.0,active,0.08354455654046253,IC,TBD,DS,TBD,False,ley,TIN,-0.0010744533048421684,0.011050948670418287,False,True,False,False,False
434,,ley046g-31-2,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,80.6915,0.28717608402445416,0.022982759187041842,3.220879318412672,1.02665420613091,0.0,baseline,0.08247010323562036,IC,TBD,DS,TBD,False,ley,TIN,-0.0010744533048421684,0.011050948670418287,False,True,False,False,False
178,,ley046g-31-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,80.6915,0.2890407523870337,0.022582488687485427,3.248302050165752,0.9942381908033292,0.0,baseline,0.08354455654046253,IC,TBD,DS,TBD,False,ley,TIN,-0.0010744533048421684,0.011050948670418287,False,True,False,False,False
441,,ley046g-36-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.06797958847505735,85.0,0.4082971452023653,0.01695488077745714,-0.3383512915626597,0.15997041456119135,0.0,active,0.1667065587804014,IC,TBD,DS,TBD,False,ley,TIN,0.014560344722563318,-0.0656533410175401,False,True,False,False,False
187,,ley046g-36-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0023262474575172463,85.0,0.39005924429224603,0.019907554281231442,0.014339385410366988,0.007098274197974595,0.0,active,0.15214621405783807,IC,TBD,DS,TBD,False,ley,TIN,0.014560344722563318,-0.0656533410175401,False,True,False,False,False
440,,ley046g-36-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.4082971452023653,0.01695488077745714,3.453904265170439,0.9392450152769256,0.0,baseline,0.1667065587804014,IC,TBD,DS,TBD,False,ley,TIN,0.014560344722563318,-0.0656533410175401,False,True,False,False,False
186,,ley046g-36-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.39005924429224603,0.019907554281231442,3.3230120770020735,0.9950504180436404,0.0,baseline,0.15214621405783807,IC,TBD,DS,TBD,False,ley,TIN,0.014560344722563318,-0.0656533410175401,False,True,False,False,False
433,,ley046g-37-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.1076181767054616,85.0,0.4243339539851047,0.019294015352894784,-0.4863359477955096,-0.5555368845054159,0.0,active,0.18005930450463295,IC,TBD,DS,TBD,False,ley,TIN,0.04473259738743737,-0.10918149401257211,True,True,False,False,False
191,,ley046g-37-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0015633173071105176,85.0,0.3678677848319904,0.014919065195332584,0.010971975765795785,-0.023135354233620918,0.0,active,0.13532670711719558,IC,TBD,DS,TBD,False,ley,TIN,0.04473259738743737,-0.10918149401257211,True,True,False,False,False
432,,ley046g-37-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.4243339539851047,0.019294015352894784,2.141981853471698,1.2028161699044602,0.0,baseline,0.18005930450463295,IC,TBD,DS,TBD,False,ley,TIN,0.04473259738743737,-0.10918149401257211,True,True,False,False,False
190,,ley046g-37-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.3678677848319904,0.014919065195332584,1.95859254402488,1.015964276359316,0.0,baseline,0.13532670711719558,IC,TBD,DS,TBD,False,ley,TIN,0.04473259738743737,-0.10918149401257211,True,True,False,False,False
447,,ley046g-39-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.0007630937608216191,95.0,0.2693828975073979,0.03300492728187245,-0.019038248773332246,-0.5877964568253043,0.0,active,0.07256714546948125,IC,TBD,DS,TBD,True,ley,TIN,0.0027806278037633136,0.0009506788411345967,False,True,False,False,False
199,,ley046g-39-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.00018758508031297758,95.0,0.2641713793462833,0.02837628788802625,-0.025905495440281368,-0.006288037057219478,0.0,active,0.06978651766571793,IC,TBD,DS,TBD,True,ley,TIN,0.0027806278037633136,0.0009506788411345967,False,True,False,False,False
446,,ley046g-39-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,95.0,0.2693828975073979,0.03300492728187245,3.7981943075977274,1.210141514629332,0.0,baseline,0.07256714546948125,IC,TBD,DS,TBD,True,ley,TIN,0.0027806278037633136,0.0009506788411345967,False,True,False,False,False
198,,ley046g-39-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.2641713793462833,0.02837628788802625,3.808965645734413,1.0036556096287879,0.0,baseline,0.06978651766571793,IC,TBD,DS,TBD,True,ley,TIN,0.0027806278037633136,0.0009506788411345967,False,True,False,False,False
443,,ley046g-39-2,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.004556351664939629,85.0,0.2859034000979913,0.02125708590374986,0.004200030038968145,-0.1841847085955241,0.0,active,0.0817407541875921,IC,TBD,DS,TBD,False,ley,TIN,-0.0015397081458760342,0.004272787836026504,False,True,False,False,False
197,,ley046g-39-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0002835638289131245,85.0,0.2885835448071635,0.021535528635996486,-0.008411664093736183,0.030435169803324887,0.0,active,0.08328046233346813,IC,TBD,DS,TBD,False,ley,TIN,-0.0015397081458760342,0.004272787836026504,False,True,False,False,False
442,,ley046g-39-2,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.2859034000979913,0.02125708590374986,2.6291007866135234,1.0654744434847188,0.0,baseline,0.0817407541875921,IC,TBD,DS,TBD,False,ley,TIN,-0.0015397081458760342,0.004272787836026504,False,True,False,False,False
196,,ley046g-39-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.2885835448071635,0.021535528635996486,2.636324524227124,0.979143108621136,0.0,baseline,0.08328046233346813,IC,TBD,DS,TBD,False,ley,TIN,-0.0015397081458760342,0.004272787836026504,False,True,False,False,False
451,,ley046g-47-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.121383100252076,95.8038,0.3970405094384548,0.01948255636048364,-0.3811741778423601,-0.08374232055345789,0.0,active,0.15764116613514773,IC,TBD,DS,TBD,True,ley,TIN,0.04647995612249575,-0.11964433794614046,True,True,False,False,False
201,,ley046g-47-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0017387623059355393,95.8038,0.3334084732166415,0.02142625927533913,0.005960515836562213,0.009205246765091086,0.0,active,0.11116121001265197,IC,TBD,DS,TBD,True,ley,TIN,0.04647995612249575,-0.11964433794614046,True,True,False,False,False
450,,ley046g-47-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,95.8038,0.3970405094384548,0.01948255636048364,1.8135621366931332,1.0237050617483423,0.0,baseline,0.15764116613514773,IC,TBD,DS,TBD,True,ley,TIN,0.04647995612249575,-0.11964433794614046,True,True,False,False,False
200,,ley046g-47-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.8038,0.3334084732166415,0.02142625927533913,1.6729415820293372,0.9938596869067388,0.0,baseline,0.11116121001265197,IC,TBD,DS,TBD,True,ley,TIN,0.04647995612249575,-0.11964433794614046,True,True,False,False,False
453,,ley046g-53-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.012607433706444092,85.0,0.3796071782951402,0.01664382490368421,-0.1479542819444071,-0.16670447305345254,0.0,active,0.14410160981319833,IC,TBD,DS,TBD,False,ley,TIN,-0.00021303821604043427,-0.013105777397702393,False,True,False,False,False
205,,ley046g-53-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0004983436912583014,85.0,0.3798876781750611,0.0166984559712611,-0.01738303061591111,-0.01955209837345412,0.0,active,0.14431464802923877,IC,TBD,DS,TBD,False,ley,TIN,-0.00021303821604043427,-0.013105777397702393,False,True,False,False,False
452,,ley046g-53-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.3796071782951402,0.01664382490368421,3.9918073700621837,1.0600225766966351,0.0,baseline,0.14410160981319833,IC,TBD,DS,TBD,False,ley,TIN,-0.00021303821604043427,-0.013105777397702393,False,True,False,False,False
204,,ley046g-53-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.3798876781750611,0.0166984559712611,3.9501161283380037,1.0131291734357106,0.0,baseline,0.14431464802923877,IC,TBD,DS,TBD,False,ley,TIN,-0.00021303821604043427,-0.013105777397702393,False,True,False,False,False
457,,ley046g-57-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.036043227876235935,85.0,0.3399015987795125,0.020932916543666743,-0.14146407071109204,-0.2864813178442398,0.0,active,0.11553309685286868,IC,TBD,DS,TBD,False,ley,TIN,0.011455084584298184,-0.0356143950585199,False,True,False,False,False
215,,ley046g-57-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.00042883281771603733,85.0,0.32261124014604714,0.015693383062370947,0.0006501768646688915,0.01654773438951081,0.0,active,0.1040780122685705,IC,TBD,DS,TBD,False,ley,TIN,0.011455084584298184,-0.0356143950585199,False,True,False,False,False
456,,ley046g-57-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.3399015987795125,0.020932916543666743,2.052475393574695,1.0992137996871914,0.0,baseline,0.11553309685286868,IC,TBD,DS,TBD,False,ley,TIN,0.011455084584298184,-0.0356143950585199,False,True,False,False,False
214,,ley046g-57-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.32261124014604714,0.015693383062370947,2.0013319051070715,0.988929393516646,0.0,baseline,0.1040780122685705,IC,TBD,DS,TBD,False,ley,TIN,0.011455084584298184,-0.0356143950585199,False,True,False,False,False
461,,ley046g-59-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.1062111038946495,76.5731,0.453503658975465,0.024873989163208297,-0.8838031173603393,0.6677427228650025,0.0,active,0.20566556870413488,IC,TBD,DS,TBD,False,ley,TIN,0.09594585661519574,-0.10356812330586541,True,True,False,False,False
211,,ley046g-59-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.002642980588784084,76.5731,0.3312396595954946,0.02838456874246062,-0.014229368098237766,-0.025277946994495367,0.0,active,0.10971971208893914,IC,TBD,DS,TBD,False,ley,TIN,0.09594585661519574,-0.10356812330586541,True,True,False,False,False
460,,ley046g-59-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,76.5731,0.453503658975465,0.024873989163208297,4.572608552160482,0.7411102786701199,0.0,baseline,0.20566556870413488,IC,TBD,DS,TBD,False,ley,TIN,0.09594585661519574,-0.10356812330586541,True,True,False,False,False
210,,ley046g-59-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,76.5731,0.3312396595954946,0.02838456874246062,4.260178459304053,1.017106353060259,0.0,baseline,0.10971971208893914,IC,TBD,DS,TBD,False,ley,TIN,0.09594585661519574,-0.10356812330586541,True,True,False,False,False
